raw_path,raw_url,analytics_status,canonical_url,reconciliation_status,mapping_evidence,live_http_status,live_redirect_hops,live_final_url,canonical_technically_eligible,visitors_28d_raw,page_views_estimate_28d_raw,page_views_precision_raw,canonical_group_member_count,canonical_group_paths,canonical_visitors_28d_conservative_max_not_sum,canonical_visitors_28d_raw_sum_not_used,canonical_page_views_28d_conservative_max_not_sum,canonical_page_views_28d_raw_sum_not_used,canonical_page_views_precision,canonical_group_representative,window,caveat
[REDACTED_ACCOUNT_OR_OWNER_ROUTES],,AGGREGATED_REDACTED_NON_UNIQUE,,EXCLUDED_AGGREGATED_NON_UNIQUE,SANITIZED_SOURCE_AGGREGATE,,,,,12,29,AGGREGATED_EXACT_UI_LABEL,,,,,,,,,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,Sanitized non-unique aggregate excluded from every canonical total.
/blog/personal-essay/the-laugh-track-has-left-the-room,https://www.suvroghosh.in/blog/personal-essay/the-laugh-track-has-left-the-room,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-laugh-track-has-left-the-room,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-laugh-track-has-left-the-room,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/the-laugh-track-has-left-the-room,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-many-body-problem-of-indian-life,https://www.suvroghosh.in/blog/personal-essay/the-many-body-problem-of-indian-life,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-many-body-problem-of-indian-life,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-many-body-problem-of-indian-life,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/the-many-body-problem-of-indian-life,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-nethermost-layer-of-dinner,https://www.suvroghosh.in/blog/personal-essay/the-nethermost-layer-of-dinner,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-nethermost-layer-of-dinner,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-nethermost-layer-of-dinner,true,3,3,EXACT_UI_LABEL,1,/blog/personal-essay/the-nethermost-layer-of-dinner,3,3,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-ordinary-things,https://www.suvroghosh.in/blog/personal-essay/the-ordinary-things,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-ordinary-things,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-ordinary-things,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/the-ordinary-things,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-perpendicular-shadow,https://www.suvroghosh.in/blog/personal-essay/the-perpendicular-shadow,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-perpendicular-shadow,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-perpendicular-shadow,true,2,3,EXACT_UI_LABEL,1,/blog/personal-essay/the-perpendicular-shadow,2,2,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-vermicular-parliament-of-my-unhinged-cranium,https://www.suvroghosh.in/blog/personal-essay/the-vermicular-parliament-of-my-unhinged-cranium,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-vermicular-parliament-of-my-unhinged-cranium,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-vermicular-parliament-of-my-unhinged-cranium,true,2,4,EXACT_UI_LABEL,1,/blog/personal-essay/the-vermicular-parliament-of-my-unhinged-cranium,2,2,4,4,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/turing-test-for-human-usefulness,https://www.suvroghosh.in/blog/personal-essay/turing-test-for-human-usefulness,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/turing-test-for-human-usefulness,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/turing-test-for-human-usefulness,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/turing-test-for-human-usefulness,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/vegetable-girl-before-dawn-calcutta-ai-and-cosmic-luck,https://www.suvroghosh.in/blog/personal-essay/vegetable-girl-before-dawn-calcutta-ai-and-cosmic-luck,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/vegetable-girl-before-dawn-calcutta-ai-and-cosmic-luck,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/vegetable-girl-before-dawn-calcutta-ai-and-cosmic-luck,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/vegetable-girl-before-dawn-calcutta-ai-and-cosmic-luck,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/why-i-write-what-i-write,https://www.suvroghosh.in/blog/personal-essay/why-i-write-what-i-write,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/why-i-write-what-i-write,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/why-i-write-what-i-write,true,3,3,EXACT_UI_LABEL,1,/blog/personal-essay/why-i-write-what-i-write,3,3,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-satire/how-are-you-and-other-small-cruelties,https://www.suvroghosh.in/blog/personal-satire/how-are-you-and-other-small-cruelties,OBSERVED,https://www.suvroghosh.in/blog/personal-satire/how-are-you-and-other-small-cruelties,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-satire/how-are-you-and-other-small-cruelties,true,3,3,EXACT_UI_LABEL,1,/blog/personal-satire/how-are-you-and-other-small-cruelties,3,3,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-science/newtons-first-law-and-the-bladder,https://www.suvroghosh.in/blog/personal-science/newtons-first-law-and-the-bladder,OBSERVED,https://www.suvroghosh.in/blog/personal-science/newtons-first-law-and-the-bladder,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-science/newtons-first-law-and-the-bladder,true,3,3,EXACT_UI_LABEL,1,/blog/personal-science/newtons-first-law-and-the-bladder,3,3,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal/containment-breach-protocol,https://www.suvroghosh.in/blog/personal/containment-breach-protocol,OBSERVED,https://www.suvroghosh.in/blog/personal/containment-breach-protocol,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal/containment-breach-protocol,true,6,6,EXACT_UI_LABEL,1,/blog/personal/containment-breach-protocol,6,6,6,6,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal/samir-ranjan-das-and-the-visual-mind,https://www.suvroghosh.in/blog/personal/samir-ranjan-das-and-the-visual-mind,OBSERVED,https://www.suvroghosh.in/blog/personal/samir-ranjan-das-and-the-visual-mind,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal/samir-ranjan-das-and-the-visual-mind,true,4,6,EXACT_UI_LABEL,1,/blog/personal/samir-ranjan-das-and-the-visual-mind,4,4,6,6,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal/schooling-in-calcutta,https://www.suvroghosh.in/blog/personal/schooling-in-calcutta,OBSERVED,https://www.suvroghosh.in/blog/personal/schooling-in-calcutta,CANONICAL_SELF,REDIRECT_HOP | URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal/schooling-in-calcutta,true,4,4,EXACT_UI_LABEL,1,/blog/personal/schooling-in-calcutta,4,4,4,4,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal/the-miasma-of-mistakes,https://www.suvroghosh.in/blog/personal/the-miasma-of-mistakes,OBSERVED,https://www.suvroghosh.in/blog/personal/the-miasma-of-mistakes,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal/the-miasma-of-mistakes,true,7,7,EXACT_UI_LABEL,1,/blog/personal/the-miasma-of-mistakes,7,7,7,7,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/philosophy-and-ai/fog-machines-in-the-temple,https://www.suvroghosh.in/blog/philosophy-and-ai/fog-machines-in-the-temple,OBSERVED,https://www.suvroghosh.in/blog/philosophy-and-ai/fog-machines-in-the-temple,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/philosophy-and-ai/fog-machines-in-the-temple,true,3,3,EXACT_UI_LABEL,1,/blog/philosophy-and-ai/fog-machines-in-the-temple,3,3,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/polemic,https://www.suvroghosh.in/blog/polemic,OBSERVED,https://www.suvroghosh.in/blog/polemic,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/polemic,true,3,4,EXACT_UI_LABEL,1,/blog/polemic,3,3,4,4,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/polemic/ai-leaderboard-ichor,https://www.suvroghosh.in/blog/polemic/ai-leaderboard-ichor,OBSERVED,https://www.suvroghosh.in/blog/polemic/ai-leaderboard-ichor,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/polemic/ai-leaderboard-ichor,true,14,16,EXACT_UI_LABEL,1,/blog/polemic/ai-leaderboard-ichor,14,14,16,16,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/polemic/capex-and-the-geometry-of-obsolescence,https://www.suvroghosh.in/blog/polemic/capex-and-the-geometry-of-obsolescence,OBSERVED,https://www.suvroghosh.in/blog/polemic/capex-and-the-geometry-of-obsolescence,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/polemic/capex-and-the-geometry-of-obsolescence,true,7,7,EXACT_UI_LABEL,1,/blog/polemic/capex-and-the-geometry-of-obsolescence,7,7,7,7,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/polemic/indigenous-robot-dogs-and-the-flatulence-of-governance,https://www.suvroghosh.in/blog/polemic/indigenous-robot-dogs-and-the-flatulence-of-governance,OBSERVED,https://www.suvroghosh.in/blog/polemic/indigenous-robot-dogs-and-the-flatulence-of-governance,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/polemic/indigenous-robot-dogs-and-the-flatulence-of-governance,true,3,3,EXACT_UI_LABEL,1,/blog/polemic/indigenous-robot-dogs-and-the-flatulence-of-governance,3,3,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/politics,https://www.suvroghosh.in/blog/politics,OBSERVED,https://www.suvroghosh.in/blog/politics,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/politics,true,1,2,EXACT_UI_LABEL,1,/blog/politics,1,1,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/politics-and-society/bengal-changed-color-not-character,https://www.suvroghosh.in/blog/politics-and-society/bengal-changed-color-not-character,OBSERVED,https://www.suvroghosh.in/blog/politics-and-society/bengal-changed-color-not-character,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/politics-and-society/bengal-changed-color-not-character,true,1,2,EXACT_UI_LABEL,1,/blog/politics-and-society/bengal-changed-color-not-character,1,1,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/politics/cockroach-janta-party-and-the-politics-of-being-insulted,https://www.suvroghosh.in/blog/politics/cockroach-janta-party-and-the-politics-of-being-insulted,OBSERVED,https://www.suvroghosh.in/blog/politics/cockroach-janta-party-and-the-politics-of-being-insulted,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/politics/cockroach-janta-party-and-the-politics-of-being-insulted,true,2,2,EXACT_UI_LABEL,1,/blog/politics/cockroach-janta-party-and-the-politics-of-being-insulted,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/politics/the-test-is-congress-where-congress-rules,https://www.suvroghosh.in/blog/politics/the-test-is-congress-where-congress-rules,OBSERVED,https://www.suvroghosh.in/blog/politics/the-test-is-congress-where-congress-rules,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/politics/the-test-is-congress-where-congress-rules,true,3,3,EXACT_UI_LABEL,1,/blog/politics/the-test-is-congress-where-congress-rules,3,3,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/public-health/sitala-manasa-public-health-superstition,https://www.suvroghosh.in/blog/public-health/sitala-manasa-public-health-superstition,OBSERVED,https://www.suvroghosh.in/blog/public-health/sitala-manasa-public-health-superstition,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/public-health/sitala-manasa-public-health-superstition,true,2,2,EXACT_UI_LABEL,1,/blog/public-health/sitala-manasa-public-health-superstition,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/satire/calcutta-smog-and-the-coming-winter,https://www.suvroghosh.in/blog/satire/calcutta-smog-and-the-coming-winter,OBSERVED,https://www.suvroghosh.in/blog/satire/calcutta-smog-and-the-coming-winter,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/satire/calcutta-smog-and-the-coming-winter,true,2,2,EXACT_UI_LABEL,1,/blog/satire/calcutta-smog-and-the-coming-winter,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/science-and-society/plague-of-pseudoscience-india-scientific-temper,https://www.suvroghosh.in/blog/science-and-society/plague-of-pseudoscience-india-scientific-temper,OBSERVED,https://www.suvroghosh.in/blog/science-and-society/plague-of-pseudoscience-india-scientific-temper,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/science-and-society/plague-of-pseudoscience-india-scientific-temper,true,4,4,EXACT_UI_LABEL,1,/blog/science-and-society/plague-of-pseudoscience-india-scientific-temper,4,4,4,4,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/science/spudcell-and-the-border-of-life,https://www.suvroghosh.in/blog/science/spudcell-and-the-border-of-life,OBSERVED,https://www.suvroghosh.in/blog/science/spudcell-and-the-border-of-life,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/science/spudcell-and-the-border-of-life,true,8,8,EXACT_UI_LABEL,1,/blog/science/spudcell-and-the-border-of-life,8,8,8,8,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction,https://www.suvroghosh.in/blog/short-fiction,OBSERVED,https://www.suvroghosh.in/blog/short-fiction,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction,true,4,6,EXACT_UI_LABEL,1,/blog/short-fiction,4,4,6,6,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/blood-sugar,https://www.suvroghosh.in/blog/short-fiction/blood-sugar,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/blood-sugar,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/blood-sugar,true,2,3,EXACT_UI_LABEL,1,/blog/short-fiction/blood-sugar,2,2,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/hanging-season,https://www.suvroghosh.in/blog/short-fiction/hanging-season,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/hanging-season,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/hanging-season,true,8,8,EXACT_UI_LABEL,1,/blog/short-fiction/hanging-season,8,8,8,8,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/holding,https://www.suvroghosh.in/blog/short-fiction/holding,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/holding,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/holding,true,7,7,EXACT_UI_LABEL,1,/blog/short-fiction/holding,7,7,7,7,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/howrah_bridge_breathing_backwards,https://www.suvroghosh.in/blog/short-fiction/howrah_bridge_breathing_backwards,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/howrah_bridge_breathing_backwards,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/howrah_bridge_breathing_backwards,true,3,3,EXACT_UI_LABEL,1,/blog/short-fiction/howrah_bridge_breathing_backwards,3,3,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/neel-soda,https://www.suvroghosh.in/blog/short-fiction/neel-soda,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/neel-soda,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/neel-soda,true,7,7,EXACT_UI_LABEL,1,/blog/short-fiction/neel-soda,7,7,7,7,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/quantum-window-beliaghata,https://www.suvroghosh.in/blog/short-fiction/quantum-window-beliaghata,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/quantum-window-beliaghata,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/quantum-window-beliaghata,true,2,2,EXACT_UI_LABEL,1,/blog/short-fiction/quantum-window-beliaghata,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/radius-of-dust,https://www.suvroghosh.in/blog/short-fiction/radius-of-dust,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/radius-of-dust,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/radius-of-dust,true,1,2,EXACT_UI_LABEL,1,/blog/short-fiction/radius-of-dust,1,1,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/receipt,https://www.suvroghosh.in/blog/short-fiction/receipt,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/receipt,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/receipt,true,1,1,EXACT_UI_LABEL,1,/blog/short-fiction/receipt,1,1,1,1,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/revenge-road,https://www.suvroghosh.in/blog/short-fiction/revenge-road,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/revenge-road,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/revenge-road,true,3,3,EXACT_UI_LABEL,1,/blog/short-fiction/revenge-road,3,3,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/silk-season,https://www.suvroghosh.in/blog/short-fiction/silk-season,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/silk-season,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/silk-season,true,2,2,EXACT_UI_LABEL,1,/blog/short-fiction/silk-season,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/the_Dark_Matter_Man_of_Kalighat,https://www.suvroghosh.in/blog/short-fiction/the_Dark_Matter_Man_of_Kalighat,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/the_Dark_Matter_Man_of_Kalighat,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/the_Dark_Matter_Man_of_Kalighat,true,2,2,EXACT_UI_LABEL,1,/blog/short-fiction/the_Dark_Matter_Man_of_Kalighat,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/the_Godman_of_Ballygunge,https://www.suvroghosh.in/blog/short-fiction/the_Godman_of_Ballygunge,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/the_Godman_of_Ballygunge,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/the_Godman_of_Ballygunge,true,2,2,EXACT_UI_LABEL,1,/blog/short-fiction/the_Godman_of_Ballygunge,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/short-fiction/the-berry-eater,https://www.suvroghosh.in/blog/short-fiction/the-berry-eater,OBSERVED,https://www.suvroghosh.in/blog/short-fiction/the-berry-eater,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/short-fiction/the-berry-eater,true,8,8,EXACT_UI_LABEL,1,/blog/short-fiction/the-berry-eater,8,8,8,8,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
